Date	Date	Number	Name	Industry	Revenue for the month	Last month's revenue	Last year's monthly revenue	Compared with last month(%)	Change in the same month last year(%)	Cumulative revenue for the month	Cumulative revenue last year	Compared with the increase and decrease in the previous period(%)	備註
1120717	11206	2020	美亞	鋼鐵工業	1023449	568144	535339	80.13901405	91.17773971	3737223	3288926	13.63049822	"本(6)月認列營建收入$463,269仟元"
1120717	11206	2022	聚亨	鋼鐵工業	828551	676841	948947	22.41442229	-12.68732606	4195919	5210907	-19.47814459	-
1120717	11206	2023	燁輝	鋼鐵工業	5772789	5939533	6696527	-2.80735876	-13.79428471	35975586	46115036	-21.98729716	-
1120717	11206	2024	志聯	鋼鐵工業	58176	62915	101604	-7.532384964	-42.74241172	427802	680202	-37.10662421	-
1120717	11206	2025	千興	鋼鐵工業	5983	20935	168743	-71.4210652	-96.45437144	166862	958453	-82.59048696	上半年國際鋼市需求弱，加上中國內需不振，鋼鐵業均降低存貨及採購意願，本公司售貨隨國際鋼價情勢處觀望故營收較去年大幅減少。
1120717	11206	2027	大成鋼	鋼鐵工業	8883634	9066682	10189220	-2.01890835	-12.81340476	55446780	62481211	-11.25847417	-
1120717	11206	2028	威致	鋼鐵工業	919666	921216	954441	-0.168255871	-3.64349394	5935811	6976857	-14.92141805	-
1120717	11206	2029	盛餘	鋼鐵工業	921212	1109514	1121627	-16.97157494	-17.86823962	5810596	7920982	-26.64298442	-
1120717	11206	2030	彰源	鋼鐵工業	1062011	1218072	1447700	-12.81213262	-26.64150031	6695337	8914778	-24.89620044	-
1120717	11206	2031	新光鋼	鋼鐵工業	1256646	1260934	1335698	-0.34006538	-5.918403711	7502262	8738648	-14.14848155	-
1120717	11206	2032	新鋼	鋼鐵工業	232544	235874	244043	-1.411770691	-4.711874547	1416635	1798781	-21.24472073	-
1120717	11206	2033	佳大	鋼鐵工業	51062	53767	60350	-5.03096695	-15.3902237	302550	439365	-31.13925779	-
1120717	11206	2034	允強	鋼鐵工業	1146128	1315674	1547455	-12.88662693	-25.93464753	7707414	9049030	-14.82607528	土耳其子公司因處高度通貨膨脹環境，應依IAS 29編製財報，故其本年度營收已按土耳其消費者物價指數波動率重述。
1120717	11206	2038	海光	鋼鐵工業	620903	820443	948455	-24.32100707	-34.53532324	4624178	5436610	-14.94372412	-
1120717	11206	2049	上銀	電機機械	2217350	2215029	2747635	0.104784181	-19.29968864	12317117	15801804	-22.05246312	-
1120717	11206	2059	川湖	電子零組件業	423745	448539	687542	-5.527724457	-38.36812878	2475171	3660157	-32.37527789	-
1120717	11206	2062	橋椿	居家生活	664608	734094	823088	-9.465545284	-19.25432032	3418306	4740141	-27.88598483	-
1120717	11206	2069	運錩	鋼鐵工業	1074827	1022214	1563560	5.146965313	-31.25770677	6015932	7781820	-22.69248068	-
1120717	11206	2101	南港	橡膠工業	785205	697740	781291	12.53547167	0.500965709	3784986	4058759	-6.745239124	"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
1120717	11206	2102	泰豐	橡膠工業	18376	41410	140371	-55.62424535	-86.90897693	387929	739530	-47.54384542	"自美國反傾銷案後,衝擊本公司營收,又本公司觀音廠自112年2月起暫時停產,陸續影響本公司營收表現"
1120717	11206	2103	台橡	橡膠工業	2446818	2639850	2897434	-7.31223365	-15.55224381	15855820	17616847	-9.996266642	-
1120717	11206	2104	國際中橡	橡膠工業	1200038	1463075	1907898	-17.97836748	-37.10156413	8715376	11056602	-21.17491432	-
1120717	11206	2105	正新	橡膠工業	8147440	8138663	8877207	0.107843266	-8.220682474	48126622	48800328	-1.380535803	無。
1120717	11206	2106	建大	橡膠工業	2945936	2905282	3827236	1.399313389	-23.02706183	16911666	19909458	-15.05712511	-
1120717	11206	2107	厚生	橡膠工業	217115	100579	123122	115.8651408	76.34135248	757812	1109287	-31.68476688	主要係因本期營建收入較去年同期增加所致.
1120717	11206	2108	南帝	橡膠工業	702821	757320	987809	-7.19629747	-28.85051665	4485362	6931279	-35.28810484	-
1120717	11206	2109	華豐	橡膠工業	401550	429927	457832	-6.600422862	-12.29315557	2282733	2842072	-19.68067663	-
1120717	11206	2114	鑫永銓	橡膠工業	133588	131690	164849	1.441263574	-18.963415	745632	959792	-22.31316785	-
1120717	11206	2115	六暉-KY	汽車工業	193984	200187	267069	-3.098602806	-27.36558717	1193607	1589582	-24.91063688	-
1120717	11206	2201	裕隆	汽車工業	6441085	6794880	6515090	-5.206788052	-1.135901423	38560994	36783272	4.832963201	-
1120717	11206	2204	中華	汽車工業	3512020	3277701	2343559	7.148882708	49.85839913	18481372	14408647	28.26583926	-
1120717	11206	2206	三陽工業	汽車工業	5688275	6015971	4486559	-5.447100726	26.78480323	32720764	23596159	38.66987419	-
1120717	11206	2207	和泰車	汽車工業	22467069	23904864	20111295	-6.014654591	11.71368626	135897081	115341841	17.82114783	-
1120717	11206	2208	台船	航運業	2310287	1703253	1476983	35.63968477	56.4193359	11295576	9789795	15.38112902	主係造船及修船業務營收增加所致
1120717	11206	2211	長榮鋼	鋼鐵工業	1096828	1127331	998445	-2.705771419	9.853622383	6033945	6716906	-10.16779154	-
1120717	11206	2227	裕日車	汽車工業	1936245	2099245	1474183	-7.764696355	31.34359845	13237311	11851588	11.69229811	-
1120717	11206	2228	劍麟	汽車工業	412771	411177	335703	0.387667598	22.95719728	2274143	2029601	12.04877215	-
1120717	11206	2231	為升	汽車工業	320694	358392	289072	-10.51864997	10.93914319	2266846	1835145	23.5240812	-
1120717	11206	2233	宇隆	汽車工業	263998	284154	276435	-7.093336712	-4.499068497	1575113	1750240	-10.00588491	-
1120717	11206	2236	百達-KY	汽車工業	144087	137324	125744	4.924849262	14.58757476	820140	661133	24.05068269	-
1120717	11206	2239	英利-KY	汽車工業	1871097	1720722	1910647	8.739064184	-2.069979436	10923340	8718000	25.29639826	-
1120717	11206	2241	艾姆勒	汽車工業	76117	70039	53230	8.678022245	42.99643058	383943	427578	-10.20515555	-
1120717	11206	2243	宏旭-KY	汽車工業	62204	93080	226872	-33.17146541	-72.5818964	490349	897669	-45.3752998	本月認列合約收入金額較去年同期減少
1120717	11206	2247	汎德永業	汽車工業	5595330	5754960	4529729	-2.773781225	23.52460821	27390334	22493328	21.77092692	-
1120717	11206	2250	IKKA-KY	汽車工業	310305	268490	302940	15.57413684	2.43117449	1603304	1756710	-8.732573959	-
1120717	11206	2301	光寶科	電腦及週邊設備業	12911091	12352866	14643034	4.518991787	-11.82776056	71467139	84207288	-15.12950874	-
1120717	11206	2302	麗正	半導體業	63928	72186	74530	-11.43989139	-14.22514424	382159	410062	-6.804580771	-
1120717	11206	2303	聯電	半導體業	19056484	18778488	24825649	1.480396079	-23.23872782	110505855	135477960	-18.43259597	-
1120717	11206	2305	全友	電腦及週邊設備業	41845	49907	49847	-16.15404653	-16.05312256	237358	213853	10.99119489	-
1120717	11206	2308	台達電	電子零組件業	34824624	34184549	32155128	1.872410252	8.301929322	193410636	172534868	12.09944879	-
1120717	11206	2312	金寶	其他電子業	12706855	13818620	14375214	-8.045412639	-11.60580288	78652379	81858575	-3.916750322	-
1120717	11206	2313	華通	電子零組件業	4505139	4736764	5968476	-4.889941741	-24.51776634	27359611	33881974	-19.25024498	-
1120717	11206	2314	台揚	通信網路業	342456	358728	334978	-4.536027296	2.23238541	2241984	1960684	14.34703399	-
1120717	11206	2316	楠梓電	電子零組件業	345929	312066	516305	10.85123019	-32.99909937	1751309	2837393	-38.27753152	-
1120717	11206	2317	鴻海	其他電子業	422774983	450725682	526195533	-6.201266117	-19.65439528	2765411438	2918604856	-5.248857778	-
1120717	11206	2321	東訊	通信網路業	73742	65019	90248	13.41607838	-18.28960199	382522	535214	-28.52914909	-
1120717	11206	2323	中環	光電業	588055	606537	610629	-3.0471348	-3.696843746	3505721	3918897	-10.54317069	無
1120717	11206	2324	仁寶	電腦及週邊設備業	81619856	83242644	122460669	-1.949467151	-33.35014689	453329457	533507523	-15.02847899	無
1120717	11206	2327	國巨	電子零組件業	8773334	9007164	10688753	-2.59604466	-17.91994819	52887220	61493210	-13.99502482	-
1120717	11206	2328	廣宇	電子零組件業	2375504	2061556	2153226	15.22869134	10.32302229	12262511	12168576	0.77194735	-
1120717	11206	2329	華泰	半導體業	1441390	1328811	1412836	8.47216045	2.021041366	7252075	8127119	-10.76696428	-
1120717	11206	2330	台積電	半導體業	156404174	176537345	175874001	-11.40448272	-11.07032699	989474227	1025216681	-3.486331686	-
1120717	11206	2331	精英	電腦及週邊設備業	2595663	2249967	4298712	15.36449201	-39.61765757	10961136	18225598	-39.85856596	-
1120717	11206	2332	友訊	通信網路業	1380736	1372014	1474090	0.635707799	-6.33299188	8407134	8171800	2.879830637	本公司自民國112/4/1起取得對友勁科技(股)公司之控制，將其列入公司之子公司，112年4月起，每月營業收入亦考量友勁科技之營收。
1120717	11206	2337	旺宏	半導體業	2139645	2280975	3912403	-6.19603459	-45.311232	14532730	22938003	-36.6434384	-
1120717	11206	2338	光罩	半導體業	600143	631089	666372	-4.903587291	-9.938742924	3363481	3701813	-9.13962969	-
1120717	11206	2340	台亞	半導體業	345020	397079	435438	-13.11048935	-20.76483908	1844260	2610733	-29.35853647	-
1120717	11206	2342	茂矽	半導體業	130011	120227	192087	8.137939065	-32.31660654	762994	1099862	-30.62820608	-
1120717	11206	2344	華邦電	半導體業	6988905	6137916	8903080	13.86446149	-21.50014377	36326594	53160547	-31.66625242	-
1120717	11206	2345	智邦	通信網路業	7324446	6472848	6914045	13.15646528	5.935758301	39805355	34425741	15.62671955	-
1120717	11206	2347	聯強	電子通路業	37748474	29107204	41693249	29.68773641	-9.461423839	183421714	204218590	-10.18363509	本月營收係當月自結數，前期調整數反應在本年累計營收內
1120717	11206	2348	海悅	其他	572705	433065	341529	32.24458222	67.68854182	2015955	2326706	-13.35583439	本月增減百分比達50％以上，係因個案銷售狀況良好
1120717	11206	2349	錸德	光電業	674917	621681	723955	8.563234199	-6.773625433	3629042	3643969	-0.409635757	-
1120717	11206	2351	順德	半導體業	940875	949859	992296	-0.945824591	-5.1820223	5508282	5878422	-6.296587758	-
1120717	11206	2352	佳世達	電腦及週邊設備業	18910144	17164587	23732101	10.1695252	-20.31828956	102557481	123660214	-17.065095	-
1120717	11206	2353	宏碁	電腦及週邊設備業	26318611	18083861	30944911	45.53645928	-14.95011571	110691470	150720568	-26.55848404	-
1120717	11206	2354	鴻準	其他電子業	6063433	5239651	5635070	15.72207767	7.60173343	40070418	42588998	-5.91368691	-
1120717	11206	2355	敬鵬	電子零組件業	1237615	1439090	1513636	-14.00016677	-18.235626	7984509	8743024	-8.675659589	-
1120717	11206	2356	英業達	電腦及週邊設備業	47720352	46061395	52077638	3.601621271	-8.366904044	250834251	264541817	-5.181625406	-
1120717	11206	2357	華碩	電腦及週邊設備業	48083319	36315852	55449082	32.40311421	-13.28383218	227101293	265344966	-14.41281272	-
1120717	11206	2358	廷鑫	其他	28688	57927	182708	-50.4755986	-84.29844342	627103	1071364	-41.46685907	下游客戶需求減少
1120717	11206	2359	所羅門	其他電子業	428325	429919	516975	-0.370767517	-17.14783113	2145823	2902342	-26.06581168	-
1120717	11206	2360	致茂	其他電子業	1628753	1555400	1913730	4.716021602	-14.8911811	8804380	9333865	-5.672730428	-
1120717	11206	2362	藍天	電腦及週邊設備業	1512277	2184420	2004330	-30.76986111	-24.54950033	11397579	11213632	1.640387343	-
1120717	11206	2363	矽統	半導體業	11954	13966	22224	-14.40641558	-46.2113031	70811	102884	-31.17394347	-
1120717	11206	2364	倫飛	電腦及週邊設備業	83324	88620	92088	-5.976077635	-9.516983755	531719	434904	22.26123466	-
1120717	11206	2365	昆盈	電腦及週邊設備業	52705	56603	82903	-6.886560783	-36.42570233	349816	545803	-35.90801077	-
1120717	11206	2367	燿華	電子零組件業	1364811	1397098	1516619	-2.311004668	-10.00963327	7494395	7967004	-5.932079361	-
1120717	11206	2368	金像電	電子零組件業	2293656	2304981	2909277	-0.49132726	-21.16061826	13291162	15728850	-15.49819599	-
1120717	11206	2369	菱生	半導體業	473191	499423	492429	-5.25246134	-3.906756101	2700153	3411619	-20.85420441	-
1120717	11206	2371	大同	電機機械	4886280	4495318	2380975	8.697093287	105.2218104	24367165	14486025	68.21153491	依IFRS10規定綜合判斷對精英電腦(股)公司已具備實質控制力，故自111年10月起將其併入合併報表，致合併營收較比較期間大幅增加。
1120717	11206	2373	震旦行	其他電子業	933840	921777	1379215	1.308667932	-32.29191968	5914314	5753390	2.79702923	-
1120717	11206	2374	佳能	光電業	388356	370735	562021	4.752990681	-30.90009092	2028378	2511744	-19.24423827	-
1120717	11206	2375	凱美	電子零組件業	409959	424341	565297	-3.389255339	-27.47900661	2380622	3086629	-22.8730761	-
1120717	11206	2376	技嘉	電腦及週邊設備業	9644629	9477940	8202559	1.758704951	17.58073304	54468449	55271900	-1.453633763	-
1120717	11206	2377	微星	電腦及週邊設備業	14322708	13859134	16497922	3.344898751	-13.18477563	84892538	101054645	-15.99343306	-
1120717	11206	2379	瑞昱	半導體業	9008458	9019326	9641751	-0.120496809	-6.568236413	45915706	60255655	-23.79851153	無
1120717	11206	2380	虹光	電腦及週邊設備業	224487	145887	277576	53.877316	-19.12593308	893042	1357449	-34.21174571	-
1120717	11206	2382	廣達	電腦及週邊設備業	90177487	77011355	123784105	17.09635157	-27.14938077	511210362	572248617	-10.66638751	-
1120717	11206	2383	台光電	電子零組件業	3225606	3150805	3427066	2.374028225	-5.878497817	16539330	19902015	-16.89620373	-
1120717	11206	2385	群光	電子零組件業	9035308	8453826	10715446	6.87832941	-15.67959	48084660	57484850	-16.35246504	-
1120717	11206	2387	精元	電腦及週邊設備業	1892991	2105452	2142481	-10.09099234	-11.64491074	10213735	10998101	-7.131831213	-
1120717	11206	2388	威盛	半導體業	1267388	864708	722925	46.56832133	75.3138984	5182544	4495957	15.27120922	出貨增加
1120717	11206	2390	云辰	其他電子業	57265	54853	45649	4.397207081	25.44634056	320595	279522	14.69401335	-
1120717	11206	2392	正崴	電子零組件業	5849537	5472673	7464123	6.88628756	-21.63128877	36118755	39643648	-8.891444602	-
1120717	11206	2393	億光	光電業	1454284	1579027	1797000	-7.899991577	-19.07156372	8862412	10630050	-16.62868942	-
1120717	11206	2395	研華	電腦及週邊設備業	5672745	5826706	6434150	-2.642333421	-11.83380866	34423741	32944012	4.49164783	-
1120717	11206	2397	友通	電腦及週邊設備業	1369647	1206039	1372347	13.56573046	-0.196743244	7581193	7722992	-1.836063018	-
1120717	11206	2399	映泰	電腦及週邊設備業	150332	202559	149514	-25.78359885	0.547105957	1230998	1183363	4.025392039	-
1120717	11206	2401	凌陽	半導體業	439507	490204	572913	-10.34202087	-23.28555994	2611828	4099108	-36.28301572	-
1120717	11206	2402	毅嘉	電子零組件業	695330	702948	568393	-1.083721698	22.33261141	3996029	3436715	16.27466927	-
1120717	11206	2404	漢唐	其他電子業	4579880	7081612	3597728	-35.32715433	27.29922885	33191319	15803150	110.0297662	"營收較去年同期增加50%以上,係因本年累計正在投入進行的專案較去年同期增加所致"
1120717	11206	2405	輔信	電腦及週邊設備業	127315	135363	170383	-5.945494707	-25.27716967	820274	918440	-10.6883411	-
1120717	11206	2406	國碩	光電業	225566	232522	730124	-2.991544886	-69.10579573	1892934	3651511	-48.16025475	係因子公司產業競爭激烈、中美關係使政策不穩定及原物料供應鏈報價變動較大，使下游廠商觀望態度濃所致。
1120717	11206	2408	南亞科	半導體業	2458014	2309037	5234918	6.451910472	-53.04579747	13451954	37976997	-64.57867904	因俄烏戰爭、高通膨及升息等影響，全球性總體經濟走緩，記憶體市場需求不佳。
1120717	11206	2409	友達	光電業	22950515	21799195	20690899	5.281479431	10.92082079	114501177	144412304	-20.71231202	-
1120717	11206	2412	中華電	通信網路業	18654333	17729438	17387760	5.216719221	7.284279286	107674556	103730449	3.802265427	-
1120717	11206	2413	環科	電子零組件業	397144	369458	381602	7.493679931	4.072829807	2416997	2127488	13.60802035	-
1120717	11206	2414	精技	電子通路業	2057351	1934857	2379987	6.330907142	-13.5562085	11566223	11543188	0.199554924	-
1120717	11206	2415	錩新	電子零組件業	189449	171051	163752	10.75585644	15.69263276	1008902	1350471	-25.29258311	-
1120717	11206	2417	圓剛	電腦及週邊設備業	327488	302011	435955	8.435785452	-24.88032022	1597517	2092145	-23.64214717	-
1120717	11206	2419	仲琦	通信網路業	789316	984392	1374598	-19.81690221	-42.57841202	5616859	5480133	2.494939448	-
1120717	11206	2420	新巨	電子零組件業	176062	182188	226668	-3.362460755	-22.32604514	1092142	1367230	-20.12009684	-
1120717	11206	2421	建準	電子零組件業	1038817	1137501	1462245	-8.675508857	-28.95739086	6355147	6606375	-3.802811678	-
1120717	11206	2423	固緯	其他電子業	212495	240477	261554	-11.63604004	-18.75673857	1436699	1374866	4.497383745	-
1120717	11206	2424	隴華	通信網路業	10910	4467	1030	144.2355048	959.223301	46306	36613	26.47420315	本月增加因本月銷售監控系統軟硬體增加。本年增加因銷售監控系統軟硬體增加。
1120717	11206	2425	承啟	電腦及週邊設備業	472071	521813	563954	-9.532533685	-16.29264089	2673172	3078075	-13.15442281	-
1120717	11206	2426	鼎元	光電業	205862	196488	211304	4.770774806	-2.575436338	1114434	1349890	-17.44260643	-
1120717	11206	2427	三商電	資訊服務業	272458	263140	474560	3.541080793	-42.58723871	1689773	1917931	-11.8960484	-
1120717	11206	2428	興勤	電子零組件業	607352	612338	649234	-0.814256179	-6.450986855	3535341	3698655	-4.415496985	-
1120717	11206	2429	銘旺科	光電業	71656	42584	40650	68.26977268	76.27552276	300132	285414	5.156719712	因銘旺5月面板部分訂單遞延至6月出貨
1120717	11206	2430	燦坤	電子通路業	1673719	1716967	1812767	-2.518860293	-7.670483851	10151705	11692080	-13.17451642	-
1120717	11206	2431	聯昌	電子零組件業	40761	39150	97560	4.114942529	-58.2195572	291972	521309	-43.99252651	通膨問題導致消費者對於高階TV的購買力被民生必需品排擠，轉而購買中低階款TV，造成營收大幅下滑。
1120717	11206	2432	倚天酷碁-創	電腦及週邊設備業	214497	152557	172027	40.60121791	24.68798503	918632	762931	20.40826759	-
1120717	11206	2433	互盛電	其他電子業	238712	236777	265416	0.817224646	-10.06118697	1441518	1622814	-11.17170544	-
1120717	11206	2434	統懋	半導體業	3930	4795	6671	-18.03962461	-41.08829261	24309	48474	-49.85146677	-
1120717	11206	2436	偉詮電	半導體業	254478	236017	207760	7.821894186	22.48652291	1269845	1611011	-21.17713659	-
1120717	11206	2438	翔耀	光電業	10109	12876	17280	-21.48959304	-41.49884259	58710	123244	-52.36279251	客戶需求減緩影響營收
1120717	11206	2439	美律	通信網路業	2636640	3149657	3033457	-16.28802755	-13.0813458	15492693	14032912	10.40255223	無
1120717	11206	2440	太空梭	電子零組件業	207536	261150	240824	-20.52996362	-13.8225426	1326298	1728603	-23.2734179	-
1120717	11206	2441	超豐	半導體業	1102452	1193246	1457345	-7.608992613	-24.35202371	6532353	9403303	-30.5312931	-
1120717	11206	2442	新美齊	建材營造	31591	1145506	10058	-97.24217944	214.0882879	1247197	485761	156.7511595	本年累計營收較去年同期增加，主係本期營建專案交屋認列收入較高所致
1120717	11206	2443	昶虹	其他	910	867	1685	4.959630911	-45.99406528	5339	11641	-54.13624259	因公司業務整理中，營業收入因而產生差異。
1120717	11206	2444	兆勁	通信網路業	144431	123738	109197	16.72323781	32.26645421	833599	820654	1.577400464	-
1120717	11206	2449	京元電子	半導體業	2799687	2755415	3231605	1.606727117	-13.36543297	15931760	18912098	-15.75889677	-
1120717	11206	2450	神腦	通信網路業	2376994	2453476	2258342	-3.117291549	5.253942937	15269733	15041968	1.514196813	-
1120717	11206	2451	創見	半導體業	919155	846259	1059329	8.613911344	-13.23233858	5078378	6456124	-21.34014155	-
1120717	11206	2453	凌群	資訊服務業	505223	460121	493073	9.802204203	2.46413817	2678574	2494769	7.367616	-
1120717	11206	2454	聯發科	半導體業	38218758	31566805	51029067	21.07262043	-25.10394517	193786797	298440670	-35.06689387	海外子公司之營收係以當月平均匯率換算之。
1120717	11206	2455	全新	通信網路業	216453	220638	254455	-1.896772088	-14.93466428	988740	1575473	-37.24170455	-
1120717	11206	2457	飛宏	電子零組件業	1148062	1087990	1407257	5.521374277	-18.41845519	5974119	6361076	-6.083200389	-
1120717	11206	2458	義隆	半導體業	993903	991258	1447752	0.266832651	-31.34853207	5446560	8247187	-33.95857278	-
1120717	11206	2459	敦吉	其他電子業	621045	590784	683735	5.122176633	-9.168756901	3280578	3428658	-4.318890948	-
1120717	11206	2460	建通	電子零組件業	181959	197122	247073	-7.692190623	-26.35415444	1126715	1650362	-31.72922062	-
1120717	11206	2461	光群雷	其他電子業	499284	441978	533331	12.96580373	-6.383840429	2762975	3304541	-16.38853929	-
1120717	11206	2462	良得電	電子零組件業	278849	303690	467163	-8.179722744	-40.3101273	1793720	2451120	-26.82039231	-
1120717	11206	2464	盟立	其他電子業	686483	603668	936392	13.71863342	-26.68850225	4344219	5230570	-16.94559102	-
1120717	11206	2465	麗臺	電腦及週邊設備業	295142	241625	386895	22.14878427	-23.71521989	1588718	2611463	-39.16367952	-
1120717	11206	2466	冠西電	光電業	156767	66281	290944	136.518761	-46.11780961	475012	779306	-39.04679292	-
1120717	11206	2467	志聖	電子零組件業	237086	302563	458127	-21.64078225	-48.24884803	1695536	2559689	-33.76007788	-
1120717	11206	2468	華經	資訊服務業	156075	434337	178199	-64.06592116	-12.41533342	1267005	1040892	21.72300296	-
1120717	11206	2471	資通	資訊服務業	62230	58490	58553	6.394255428	6.279780711	394602	376166	4.901027738	-
1120717	11206	2472	立隆電	電子零組件業	780051	768974	942891	1.440490836	-17.27028893	4385065	5432683	-19.283621	-
1120717	11206	2474	可成	其他電子業	2119905	2597609	2202865	-18.39014263	-3.766004726	10433500	12499384	-16.52788649	無
1120717	11206	2476	鉅祥	電子零組件業	501896	471155	586951	6.52460443	-14.49098817	2818800	3164767	-10.93183163	-
1120717	11206	2477	美隆電	其他電子業	188067	274184	330820	-31.40847022	-43.1512605	1027086	2050247	-49.90427983	-
1120717	11206	2478	大毅	電子零組件業	366196	399177	402163	-8.262249579	-8.943388626	2243424	2739742	-18.11550139	-
1120717	11206	2480	敦陽科	資訊服務業	631321	659091	585419	-4.213378729	7.84087978	3610560	3216567	12.24886657	-
1120717	11206	2481	強茂	半導體業	1232795	1155419	1200120	6.69679138	2.722644402	6403524	7201231	-11.07736997	"本月營收淨額含功率元件及其他IC產品$1,229,658仟元及太陽能$15,515仟元，減銷退/折$12,378仟元"
1120717	11206	2482	連宇	其他電子業	140372	160700	98334	-12.64965775	42.75021864	958529	502505	90.75014179	主要係客戶需求增加所致
1120717	11206	2483	百容	電子零組件業	151675	174931	200847	-13.29438464	-24.48231739	930478	1202083	-22.59452966	-
1120717	11206	2484	希華	電子零組件業	200870	187516	287124	7.12152563	-30.04067929	1197628	1744410	-31.34480999	-
1120717	11206	2485	兆赫	通信網路業	508792	552326	537431	-7.881939289	-5.328870125	3013067	2756150	9.321589899	-
1120717	11206	2486	一詮	光電業	423727	391685	471729	8.180553251	-10.17575769	2317034	2772083	-16.41541758	-
1120717	11206	2488	漢平	其他電子業	290266	193449	324199	50.04781622	-10.46671951	958678	1370798	-30.06423995	-
1120717	11206	2489	瑞軒	光電業	1292428	1420220	1884794	-8.998042557	-31.42868664	7145934	8889781	-19.61631001	-
1120717	11206	2491	吉祥全	光電業	10802	15755	-237810	-31.43763884	104.5422817	78098	-289917	126.9380547	主係合併營收中之子公司，自112年起因營運模式調整，將金融投資所產生之損益或評價表達於營業外收入及支出項下。
1120717	11206	2492	華新科	電子零組件業	2730607	2737487	3004507	-0.251325394	-9.116304272	16041114	19597640	-18.14772595	-
1120717	11206	2493	揚博	電子零組件業	286416	272585	396443	5.07401361	-27.75354843	1641922	1781926	-7.856891925	-
1120717	11206	2495	普安	電腦及週邊設備業	116054	91824	120424	26.38743684	-3.628844749	665810	590349	12.78243886	-
1120717	11206	2496	卓越	其他	53736	60315	47030	-10.90773439	14.25898363	344675	311581	10.62131516	-
1120717	11206	2497	怡利電	汽車工業	308684	281066	295548	9.826161827	4.4446249	1595236	1546956	3.120967888	-
1120717	11206	2498	宏達電	通信網路業	483959	359336	495339	34.68146804	-2.297416517	2119240	2112614	0.313639879	-
1120717	11206	2501	國建	建材營造	2563395	722195	925714	254.9449941	176.9100392	6807826	3356018	102.8542755	本月交屋入帳及工程收入增加
1120717	11206	2504	國產	建材營造	1618767	1832479	1746320	-11.66245288	-7.304102341	10217636	10106612	1.098528369	-
1120717	11206	2505	國揚	建材營造	17461	828	223326	2008.816425	-92.18138506	284939	3087129	-90.77009739	"本年度營建收入279,797仟元，租賃收入5,142仟元。"
1120717	11206	2506	太設	建材營造	69046	59893	95417	15.28225335	-27.63763271	483495	427461	13.10856429	-
1120717	11206	2509	全坤建	建材營造	18641	18368	18154	1.486280488	2.682604385	108332	98968	9.461644168	-
1120717	11206	2511	太子	建材營造	718448	630994	1182717	13.85971974	-39.25444548	4310963	8350676	-48.37587999	-
1120717	11206	2514	龍邦	其他	2010818	877734	573067	129.0919572	250.8870691	5448620	3971506	37.19279286	本公司對泰山(1218)綜合持股已達50%，並透過子公司保勝取得泰山4席董事席次，故新增泰山及其子公司等營收。
1120717	11206	2515	中工	建材營造	1632117	1859254	1002585	-12.21656643	62.79088556	8827044	6512620	35.5375256	主要係部分工案進入高峰期及111年下半年後新增工案增加營收貢獻所致；另本月房地產銷售移轉戶數亦較年同期增加。
1120717	11206	2516	新建	建材營造	741550	523162	595415	41.74385754	24.54338571	3831043	3282128	16.72436297	-
1120717	11206	2520	冠德	建材營造	1259008	1956528	1446759	-35.65090814	-12.97735145	8934744	9781624	-8.657867037	-
1120717	11206	2524	京城	建材營造	212478	219383	173939	-3.147463568	22.15661812	867583	1798893	-51.77128378	"112年度無新案完工, 以餘屋銷售為主要營收來源。"
1120717	11206	2527	宏璟	建材營造	41718	32785	320753	27.24721671	-86.99373038	308872	1018600	-69.67681131	"本月營收及本年累計營收較去年低,主要係因去年房地銷售收入較高所致"
1120717	11206	2528	皇普	建材營造	30710	13	-8	236130.7692	383975	1849852	1136379	62.78477515	"主係認列皇普文苑營建收入30,695仟元、租賃收入21仟元及營業收入折讓6仟元所致。"
1120717	11206	2530	華建	建材營造	1443	801	863	80.14981273	67.20741599	7185	443806	-98.38104938	"本年度出售房地收入較去年度減少437,828仟元,本年度租金收入較去年度同期增加1,207仟元."
1120717	11206	2534	宏盛	建材營造	89039	159303	348438	-44.10714174	-74.44624295	1606276	2234714	-28.12162988	本月成屋銷售情形較去年同期減少。
1120717	11206	2535	達欣工	建材營造	1068839	1218853	1558475	-12.30780086	-31.41763583	6615827	8191240	-19.23290002	-
1120717	11206	2536	宏普	建材營造	24224	15240	13648	58.95013123	77.4912075	129012	550622	-76.56977019	今年本期有餘屋交屋，因此營收較多
1120717	11206	2537	聯上發	建材營造	192	64654	65329	-99.70303462	-99.70610296	196089	1356767	-85.54733421	本月營收較去年減少，係去年同期認列台北市房地出售收入較高所致。
1120717	11206	2538	基泰	建材營造	16724	16158	54077	3.502908776	-69.0737282	137802	199256	-30.84173124	本月較去年同期減少，係因去年同期有出售存貨
1120717	11206	2539	櫻花建	建材營造	8903	177596	0	-94.98693664		2242711	3168198	-29.21177906	無異常。本月有「櫻花緻」建案陸續過戶中。
1120717	11206	2540	愛山林	建材營造	758843	517993	276318	46.49676733	174.6266982	3490994	2122945	64.4410948	本月營收增加，主係不動產代銷個案銷售成長、增加營造收入及建案完工交屋所致。
1120717	11206	2542	興富發	建材營造	3535760	3535467	581151	0.008287448	508.4064211	16828927	8766204	91.97507838	本月較去年同期增加，主要係本月認列「新橫濱-星野區」及「國家大院」等建案完工並完成產權移轉所致。
